"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q4","Q4-1989","1","RATIOS","0","Units",,,57.995319698266,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1990","1990","1","RATIOS","0","Units",,,55.4066826764342,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q1","Q1-1990","1","RATIOS","0","Units",,,56.7180551355338,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q2","Q2-1990","1","RATIOS","0","Units",,,55.1197368666066,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q3","Q3-1990","1","RATIOS","0","Units",,,54.9961028280894,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q4","Q4-1990","1","RATIOS","0","Units",,,54.7928358755069,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1991","1991","1","RATIOS","0","Units",,,54.2099169628956,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q1","Q1-1991","1","RATIOS","0","Units",,,54.7291405757117,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q2","Q2-1991","1","RATIOS","0","Units",,,53.3930567880618,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q3","Q3-1991","1","RATIOS","0","Units",,,53.5496643863892,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q4","Q4-1991","1","RATIOS","0","Units",,,55.1678061014198,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1992","1992","1","RATIOS","0","Units",,,50.6975276446582,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q1","Q1-1992","1","RATIOS","0","Units",,,53.4142115398963,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q2","Q2-1992","1","RATIOS","0","Units",,,51.8910750162754,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q3","Q3-1992","1","RATIOS","0","Units",,,51.5715834307656,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q4","Q4-1992","1","RATIOS","0","Units",,,45.9132405916958,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1993","1993","1","RATIOS","0","Units",,,55.4265217826327,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q1","Q1-1993","1","RATIOS","0","Units",,,45.4929498795515,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q2","Q2-1993","1","RATIOS","0","Units",,,55.5183201259536,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q3","Q3-1993","1","RATIOS","0","Units",,,59.098808264402,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q4","Q4-1993","1","RATIOS","0","Units",,,61.5960088606238,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1994","1994","1","RATIOS","0","Units",,,62.8691817782732,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q1","Q1-1994","1","RATIOS","0","Units",,,63.2969108072789,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q2","Q2-1994","1","RATIOS","0","Units",,,62.2424686940966,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q3","Q3-1994","1","RATIOS","0","Units",,,64.0352614139792,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q4","Q4-1994","1","RATIOS","0","Units",,,61.902086197738,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1995","1995","1","RATIOS","0","Units",,,62.7404738124897,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q1","Q1-1995","1","RATIOS","0","Units",,,63.0226723404482,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q2","Q2-1995","1","RATIOS","0","Units",,,61.3921261123203,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q3","Q3-1995","1","RATIOS","0","Units",,,61.191753579472,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q4","Q4-1995","1","RATIOS","0","Units",,,65.3553432177184,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1996","1996","1","RATIOS","0","Units",,,68.8351699566135,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q1","Q1-1996","1","RATIOS","0","Units",,,66.3352553504092,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q2","Q2-1996","1","RATIOS","0","Units",,,68.6089831474775,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q3","Q3-1996","1","RATIOS","0","Units",,,71.0909186346733,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q4","Q4-1996","1","RATIOS","0","Units",,,69.3055226938941,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1997","1997","1","RATIOS","0","Units",,,74.298038785373,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q1","Q1-1997","1","RATIOS","0","Units",,,72.8728030607071,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q2","Q2-1997","1","RATIOS","0","Units",,,73.5673793936383,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q3","Q3-1997","1","RATIOS","0","Units",,,74.4798248003626,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q4","Q4-1997","1","RATIOS","0","Units",,,76.2721478867838,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1998","1998","1","RATIOS","0","Units",,,89.1772662770827,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q1","Q1-1998","1","RATIOS","0","Units",,,78.4619450303681,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q2","Q2-1998","1","RATIOS","0","Units",,,85.1596709490839,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q3","Q3-1998","1","RATIOS","0","Units",,,91.9014678531119,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q4","Q4-1998","1","RATIOS","0","Units",,,101.185981275767,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1999","1999","1","RATIOS","0","Units",,,130.572071757525,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q1","Q1-1999","1","RATIOS","0","Units",,,115.361820124913,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q2","Q2-1999","1","RATIOS","0","Units",,,123.046487535213,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q3","Q3-1999","1","RATIOS","0","Units",,,133.962597540084,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q4","Q4-1999","1","RATIOS","0","Units",,,149.917381829889,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2000","2000","1","RATIOS","0","Units",,,140.779547196773,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q1","Q1-2000","1","RATIOS","0","Units",,,147.572139773776,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q2","Q2-2000","1","RATIOS","0","Units",,,145.367845803061,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q3","Q3-2000","1","RATIOS","0","Units",,,138.188518997212,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q4","Q4-2000","1","RATIOS","0","Units",,,131.989684213042,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2001","2001","1","RATIOS","0","Units",,,130.801625819334,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q1","Q1-2001","1","RATIOS","0","Units",,,129.208363503501,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q2","Q2-2001","1","RATIOS","0","Units",,,128.750142057465,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q3","Q3-2001","1","RATIOS","0","Units",,,130.914845616382,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q4","Q4-2001","1","RATIOS","0","Units",,,134.33315209999,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2002","2002","1","RATIOS","0","Units",,,143.263336374671,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q1","Q1-2002","1","RATIOS","0","Units",,,138.883411227232,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q2","Q2-2002","1","RATIOS","0","Units",,,142.346947654684,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q3","Q3-2002","1","RATIOS","0","Units",,,145.228824412954,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q4","Q4-2002","1","RATIOS","0","Units",,,146.594162203813,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2003","2003","1","RATIOS","0","Units",,,173.697257400854,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q1","Q1-2003","1","RATIOS","0","Units",,,159.560414921914,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q2","Q2-2003","1","RATIOS","0","Units",,,168.799393299876,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q3","Q3-2003","1","RATIOS","0","Units",,,181.681376276149,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q4","Q4-2003","1","RATIOS","0","Units",,,184.747845105475,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2004","2004","1","RATIOS","0","Units",,,187.921624185046,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q1","Q1-2004","1","RATIOS","0","Units",,,185.949583113309,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q2","Q2-2004","1","RATIOS","0","Units",,,188.518450777307,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q3","Q3-2004","1","RATIOS","0","Units",,,189.956792589355,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q4","Q4-2004","1","RATIOS","0","Units",,,187.261670260214,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2005","2005","1","RATIOS","0","Units",,,187.786185957974,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q1","Q1-2005","1","RATIOS","0","Units",,,185.980477982913,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q2","Q2-2005","1","RATIOS","0","Units",,,185.81071396885,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q3","Q3-2005","1","RATIOS","0","Units",,,188.718077099034,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q4","Q4-2005","1","RATIOS","0","Units",,,190.6354747811,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2006","2006","1","RATIOS","0","Units",,,176.02894701693,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q1","Q1-2006","1","RATIOS","0","Units",,,184.094710580082,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q2","Q2-2006","1","RATIOS","0","Units",,,179.449098117548,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q3","Q3-2006","1","RATIOS","0","Units",,,175.778509112629,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q4","Q4-2006","1","RATIOS","0","Units",,,164.79347025746,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2007","2007","1","RATIOS","0","Units",,,143.920226399058,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q1","Q1-2007","1","RATIOS","0","Units",,,155.152102476244,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q2","Q2-2007","1","RATIOS","0","Units",,,146.010327170626,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q3","Q3-2007","1","RATIOS","0","Units",,,139.717509479641,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q4","Q4-2007","1","RATIOS","0","Units",,,134.800966469723,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2008","2008","1","RATIOS","0","Units",,,119.162908384841,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q1","Q1-2008","1","RATIOS","0","Units",,,127.375535819367,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q2","Q2-2008","1","RATIOS","0","Units",,,120.472219434977,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q3","Q3-2008","1","RATIOS","0","Units",,,114.445405845773,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q4","Q4-2008","1","RATIOS","0","Units",,,114.358472439245,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2009","2009","1","RATIOS","0","Units",,,144.881075633988,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q1","Q1-2009","1","RATIOS","0","Units",,,134.177325349806,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q2","Q2-2009","1","RATIOS","0","Units",,,149.043188527822,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q3","Q3-2009","1","RATIOS","0","Units",,,150.486094462584,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q4","Q4-2009","1","RATIOS","0","Units",,,145.817694195739,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2010","2010","1","RATIOS","0","Units",,,122.400942869739,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q1","Q1-2010","1","RATIOS","0","Units",,,137.16550408027,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q2","Q2-2010","1","RATIOS","0","Units",,,126.210839310466,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q3","Q3-2010","1","RATIOS","0","Units",,,117.036920812821,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q4","Q4-2010","1","RATIOS","0","Units",,,109.190507275399,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2011","2011","1","RATIOS","0","Units",,,88.897311911998,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q1","Q1-2011","1","RATIOS","0","Units",,,101.471062400289,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q2","Q2-2011","1","RATIOS","0","Units",,,92.4147711423601,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q3","Q3-2011","1","RATIOS","0","Units",,,83.8755883471716,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q4","Q4-2011","1","RATIOS","0","Units",,,77.8278257581715,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2012","2012","1","RATIOS","0","Units",,,79.177128701793,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q1","Q1-2012","1","RATIOS","0","Units",,,78.2068943499303,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q2","Q2-2012","1","RATIOS","0","Units",,,78.0812091848203,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q3","Q3-2012","1","RATIOS","0","Units",,,79.8214396937135,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q4","Q4-2012","1","RATIOS","0","Units",,,80.5989715787078,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2013","2013","1","RATIOS","0","Units",,,80.8261779994098,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q1","Q1-2013","1","RATIOS","0","Units",,,78.3931382662109,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q2","Q2-2013","1","RATIOS","0","Units",,,78.7439301490512,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q3","Q3-2013","1","RATIOS","0","Units",,,82.0740237655261,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q4","Q4-2013","1","RATIOS","0","Units",,,84.0936198168511,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2014","2014","1","RATIOS","0","Units",,,94.8812575580844,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q1","Q1-2014","1","RATIOS","0","Units",,,87.2856352717535,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q2","Q2-2014","1","RATIOS","0","Units",,,92.4688947205732,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q3","Q3-2014","1","RATIOS","0","Units",,,98.1267308256807,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q4","Q4-2014","1","RATIOS","0","Units",,,101.64376941433,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2015","2015","1","RATIOS","0","Units",,,104.942445346814,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q1","Q1-2015","1","RATIOS","0","Units",,,102.451670475465,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q2","Q2-2015","1","RATIOS","0","Units",,,104.853642837779,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,105.353916826493,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,107.110551247518,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2016","2016","1","RATIOS","0","Units",,,109.867719226992,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,108.350390014099,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,108.84751348605,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,110.391685051978,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,111.881288355842,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2017","2017","1","RATIOS","0","Units",,,117.31243812626,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,114.306988998194,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,115.910292647892,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,118.435545516792,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,120.596925342162,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2018","2018","1","RATIOS","0","Units",,,123.918154897567,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,123.015100571754,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,124.599185135713,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,124.296275075275,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,123.762058807526,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2019","2019","1","RATIOS","0","Units",,,121.257602163384,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,122.515396093822,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,122.083595664708,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,120.766607809843,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,119.664809085164,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020","2020","1","RATIOS","0","Units",,,120.588273560773,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,119.306562839598,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,121.2489446419,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,119.91538789009,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,121.882198871506,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021","2021","1","RATIOS","0","Units",,,127.063038406009,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2022","2022","1","RATIOS","0","Units",,,130.547685956222,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,123.663276093185,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,125.528964146683,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,128.506402609532,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,130.553510774635,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,132.656437341286,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,132.347604380547,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,130.819604082401,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,126.367098020653,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2023-Q1","Q1-2023","1","RATIOS","0","Units",,,121.107453755699,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2023-Q2","Q2-2023","1","RATIOS","0","Units",,,116.20311125571,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2023-Q3","Q3-2023","1","RATIOS","0","Units",,,112.188957119068,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,96.8819610005894,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,96.4594578520507,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,97.3044641491281,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,96.4594578520507,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,97.3044641491281,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,99.0062661353483,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,98.9279248136524,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,99.5870159278661,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,99.1975157275665,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,98.3126080723081,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,95.6749763546988,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,96.562806820753,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,95.0319767105019,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,95.3377170828446,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,95.7674048046958,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,99.9808355511539,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,96.7376588043683,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,98.9671049802453,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,100.907985454631,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,103.310592965371,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,102.70363503291,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,104.701121812957,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,104.349962828511,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,101.80167422693,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,99.9617812632432,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,99.4341501725848,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.0588046374035,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.066573929576,,
